date,state,cases_new,1day,2day,3day,4day,5day,6day,1week,2week,3week,4week,1mth,2mth,3mth,4mth,5mth,6mth,7mth,8mth,9mth,10mth,11mth,1year,1year1Mth,1year2Mth,1year3Mth,1year4Mth,1year5Mth,1year6Mth,1year7Mth
2021-02-17,Negeri Sembilan,233,64,145,40,58,118,89,157,133,112,176,236,33,67,1,0,0,0,1,0,13,3,0,0,0,0,0,0,0,0
2021-02-18,Negeri Sembilan,81,233,64,145,40,58,118,89,100,48,102,126,174,31,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0
2021-02-19,Negeri Sembilan,191,81,233,64,145,40,58,118,116,69,197,139,18,32,4,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0
2021-02-20,Negeri Sembilan,89,191,81,233,64,145,40,58,133,158,108,176,169,153,6,0,0,1,1,0,3,9,0,0,0,0,0,0,0,0
2021-02-21,Negeri Sembilan,122,89,191,81,233,64,145,40,92,42,160,102,58,121,9,0,0,0,6,2,1,6,0,0,0,0,0,0,0,0
2021-02-22,Negeri Sembilan,64,122,89,191,81,233,64,145,104,91,95,197,57,29,38,0,0,0,12,13,2,6,0,0,0,0,0,0,0,0
2021-02-23,Negeri Sembilan,100,64,122,89,191,81,233,64,99,79,129,108,31,41,37,0,0,0,1,1,20,16,0,0,0,0,0,0,0,0
2021-02-24,Negeri Sembilan,1392,100,64,122,89,191,81,233,157,133,112,160,144,73,96,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
2021-02-25,Negeri Sembilan,62,1392,100,64,122,89,191,81,89,100,48,95,89,318,22,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
2021-02-26,Negeri Sembilan,68,62,1392,100,64,122,89,191,118,116,69,129,33,158,25,3,0,0,0,1,1,9,0,0,0,0,0,0,0,0
2021-02-27,Negeri Sembilan,74,68,62,1392,100,64,122,89,58,133,158,112,39,167,155,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0
2021-02-28,Negeri Sembilan,65,74,68,62,1392,100,64,122,40,92,42,48,160,41,24,1,0,0,9,0,1,15,0,0,0,0,0,0,0,0
2021-03-01,Negeri Sembilan,167,65,74,68,62,1392,100,64,145,104,91,91,51,146,8,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0
2021-03-02,Negeri Sembilan,115,167,65,74,68,62,1392,100,64,99,79,79,131,62,16,2,0,0,0,6,8,17,0,0,0,0,0,0,0,0
2021-03-03,Negeri Sembilan,24,115,167,65,74,68,62,1392,233,157,133,133,72,52,71,1,2,0,0,36,71,4,0,0,0,0,0,0,0,0
2021-03-04,Negeri Sembilan,91,24,115,167,65,74,68,62,81,89,100,100,56,15,44,2,1,0,1,3,6,9,2,0,0,0,0,0,0,0
2021-03-05,Negeri Sembilan,77,91,24,115,167,65,74,68,191,118,116,116,98,10,90,1,0,0,1,0,0,12,0,2,0,0,0,0,0,0
2021-03-06,Negeri Sembilan,89,77,91,24,115,167,65,74,89,58,133,133,125,258,45,7,0,2,0,5,2,8,0,0,0,0,0,0,0,0
2021-03-07,Negeri Sembilan,48,89,77,91,24,115,167,65,122,40,92,92,63,541,68,1,0,0,0,1,0,22,0,0,0,0,0,0,0,0
2021-03-08,Negeri Sembilan,89,48,89,77,91,24,115,167,64,145,104,104,88,23,104,2,1,1,0,0,53,9,0,0,0,0,0,0,0,0
2021-03-09,Negeri Sembilan,45,89,48,89,77,91,24,115,100,64,99,99,351,33,260,4,1,0,0,0,28,11,1,0,0,0,0,0,0,0
2021-03-10,Negeri Sembilan,10,45,89,48,89,77,91,24,1392,233,157,157,144,67,141,0,0,0,0,0,45,11,1,0,0,0,0,0,0,0
2021-03-11,Negeri Sembilan,79,10,45,89,48,89,77,91,62,81,89,89,102,64,225,0,0,0,0,16,16,17,2,0,0,0,0,0,0,0
2021-03-12,Negeri Sembilan,32,79,10,45,89,48,89,77,68,191,118,118,85,49,240,12,0,0,0,4,0,9,2,0,0,0,0,0,0,0
2021-03-13,Negeri Sembilan,6,32,79,10,45,89,48,89,74,89,58,58,106,29,83,2,0,0,0,26,22,42,1,0,0,0,0,0,0,0
2021-03-14,Negeri Sembilan,21,6,32,79,10,45,89,48,65,122,40,40,169,260,371,1,4,0,0,0,11,2,8,0,0,0,0,0,0,0
2021-03-15,Negeri Sembilan,80,21,6,32,79,10,45,89,167,64,145,145,70,67,48,11,0,2,0,32,1,1,11,0,0,0,0,0,0,0
2021-03-16,Negeri Sembilan,17,80,21,6,32,79,10,45,115,100,64,64,214,60,90,1,0,0,0,4,0,26,13,0,0,0,0,0,0,0
2021-03-17,Negeri Sembilan,46,17,80,21,6,32,79,10,24,1392,233,233,236,33,67,1,0,0,0,1,0,13,3,0,0,0,0,0,0,0
2021-03-18,Negeri Sembilan,23,46,17,80,21,6,32,79,91,62,81,81,126,174,31,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0
2021-03-19,Negeri Sembilan,41,23,46,17,80,21,6,32,77,68,191,191,139,18,32,4,0,0,0,1,0,0,11,0,0,0,0,0,0,0
2021-03-20,Negeri Sembilan,25,41,23,46,17,80,21,6,89,74,89,89,176,169,153,6,0,0,1,1,0,3,9,0,0,0,0,0,0,0
2021-03-21,Negeri Sembilan,22,25,41,23,46,17,80,21,48,65,122,122,102,58,121,9,0,0,0,6,2,1,6,0,0,0,0,0,0,0
2021-03-22,Negeri Sembilan,41,22,25,41,23,46,17,80,89,167,64,64,197,57,29,38,0,0,0,12,13,2,6,0,0,0,0,0,0,0
2021-03-23,Negeri Sembilan,10,41,22,25,41,23,46,17,45,115,100,100,108,31,41,37,0,0,0,1,1,20,16,0,0,0,0,0,0,0
2021-03-24,Negeri Sembilan,59,10,41,22,25,41,23,46,10,24,1392,1392,160,144,73,96,0,0,0,0,0,2,14,0,0,0,0,0,0,0
2021-03-25,Negeri Sembilan,49,59,10,41,22,25,41,23,79,91,62,62,95,89,318,22,0,0,0,0,0,0,14,0,0,0,0,0,0,0
2021-03-26,Negeri Sembilan,12,49,59,10,41,22,25,41,32,77,68,68,129,33,158,25,3,0,0,0,1,1,9,0,0,0,0,0,0,0
2021-03-27,Negeri Sembilan,43,12,49,59,10,41,22,25,6,89,74,74,112,39,167,155,0,0,0,1,0,1,6,0,0,0,0,0,0,0
2021-03-28,Negeri Sembilan,9,43,12,49,59,10,41,22,21,48,65,65,48,160,41,24,1,0,0,9,0,1,15,0,0,0,0,0,0,0
2021-03-29,Negeri Sembilan,18,9,43,12,49,59,10,41,80,89,167,65,69,60,32,43,0,0,0,0,59,72,9,0,0,0,0,0,0,0
2021-03-30,Negeri Sembilan,39,18,9,43,12,49,59,10,17,45,115,65,158,34,141,23,1,0,0,0,4,5,10,0,0,0,0,0,0,0
2021-03-31,Negeri Sembilan,32,39,18,9,43,12,49,59,46,10,24,65,42,78,141,25,1,0,1,0,2,5,9,0,0,0,0,0,0,0
2021-04-01,Negeri Sembilan,34,32,39,18,9,43,12,49,23,79,91,167,91,51,146,8,0,0,0,0,2,0,8,0,0,0,0,0,0,0
2021-04-02,Negeri Sembilan,31,34,32,39,18,9,43,12,41,32,77,115,79,131,62,16,2,0,0,0,6,8,17,0,0,0,0,0,0,0
2021-04-03,Negeri Sembilan,25,31,34,32,39,18,9,43,25,6,89,24,133,72,52,71,1,2,0,0,36,71,4,0,0,0,0,0,0,0
2021-04-04,Negeri Sembilan,20,25,31,34,32,39,18,9,22,21,48,91,100,56,15,44,2,1,0,1,3,6,9,2,0,0,0,0,0,0
2021-04-05,Negeri Sembilan,12,20,25,31,34,32,39,18,41,80,89,77,116,98,10,90,1,0,0,1,0,0,12,0,2,0,0,0,0,0
2021-04-06,Negeri Sembilan,14,12,20,25,31,34,32,39,10,17,45,89,133,125,258,45,7,0,2,0,5,2,8,0,0,0,0,0,0,0
2021-04-07,Negeri Sembilan,30,14,12,20,25,31,34,32,59,46,10,48,92,63,541,68,1,0,0,0,1,0,22,0,0,0,0,0,0,0
2021-04-08,Negeri Sembilan,12,30,14,12,20,25,31,34,49,23,79,89,104,88,23,104,2,1,1,0,0,53,9,0,0,0,0,0,0,0
2021-04-09,Negeri Sembilan,40,12,30,14,12,20,25,31,12,41,32,45,99,351,33,260,4,1,0,0,0,28,11,1,0,0,0,0,0,0
2021-04-10,Negeri Sembilan,28,40,12,30,14,12,20,25,43,25,6,10,157,144,67,141,0,0,0,0,0,45,11,1,0,0,0,0,0,0
2021-04-11,Negeri Sembilan,40,28,40,12,30,14,12,20,9,22,21,79,89,102,64,225,0,0,0,0,16,16,17,2,0,0,0,0,0,0
2021-04-12,Negeri Sembilan,63,40,28,40,12,30,14,12,18,41,80,32,118,85,49,240,12,0,0,0,4,0,9,2,0,0,0,0,0,0
2021-04-13,Negeri Sembilan,29,63,40,28,40,12,30,14,39,10,17,6,58,106,29,83,2,0,0,0,26,22,42,1,0,0,0,0,0,0
2021-04-14,Negeri Sembilan,51,29,63,40,28,40,12,30,32,59,46,21,40,169,260,371,1,4,0,0,0,11,2,8,0,0,0,0,0,0
2021-04-15,Negeri Sembilan,34,51,29,63,40,28,40,12,34,49,23,80,145,70,67,48,11,0,2,0,32,1,1,11,0,0,0,0,0,0
2021-04-16,Negeri Sembilan,53,34,51,29,63,40,28,40,31,12,41,17,64,214,60,90,1,0,0,0,4,0,26,13,0,0,0,0,0,0
2021-04-17,Negeri Sembilan,89,53,34,51,29,63,40,28,25,43,25,46,233,236,33,67,1,0,0,0,1,0,13,3,0,0,0,0,0,0
2021-04-18,Negeri Sembilan,42,89,53,34,51,29,63,40,20,9,22,23,81,126,174,31,3,1,0,0,0,0,3,1,0,0,0,0,0,0
2021-04-19,Negeri Sembilan,91,42,89,53,34,51,29,63,12,18,41,41,191,139,18,32,4,0,0,0,1,0,0,11,0,0,0,0,0,0
2021-04-20,Negeri Sembilan,17,91,42,89,53,34,51,29,14,39,10,25,89,176,169,153,6,0,0,1,1,0,3,9,0,0,0,0,0,0
2021-04-21,Negeri Sembilan,24,17,91,42,89,53,34,51,30,32,59,22,122,102,58,121,9,0,0,0,6,2,1,6,0,0,0,0,0,0
2021-04-22,Negeri Sembilan,55,24,17,91,42,89,53,34,12,34,49,41,64,197,57,29,38,0,0,0,12,13,2,6,0,0,0,0,0,0
2021-04-23,Negeri Sembilan,105,55,24,17,91,42,89,53,40,31,12,10,100,108,31,41,37,0,0,0,1,1,20,16,0,0,0,0,0,0
2021-04-24,Negeri Sembilan,27,105,55,24,17,91,42,89,28,25,43,59,1392,160,144,73,96,0,0,0,0,0,2,14,0,0,0,0,0,0
2021-04-25,Negeri Sembilan,57,27,105,55,24,17,91,42,40,20,9,49,62,95,89,318,22,0,0,0,0,0,0,14,0,0,0,0,0,0
2021-04-26,Negeri Sembilan,112,57,27,105,55,24,17,91,63,12,18,12,68,129,33,158,25,3,0,0,0,1,1,9,0,0,0,0,0,0
2021-04-27,Negeri Sembilan,39,112,57,27,105,55,24,17,29,14,39,43,74,112,39,167,155,0,0,0,1,0,1,6,0,0,0,0,0,0
2021-04-28,Negeri Sembilan,61,39,112,57,27,105,55,24,51,30,32,9,65,48,160,41,24,1,0,0,9,0,1,15,0,0,0,0,0,0
2021-04-29,Negeri Sembilan,111,61,39,112,57,27,105,55,34,12,34,18,65,69,60,32,43,0,0,0,0,59,72,9,0,0,0,0,0,0
2021-04-30,Negeri Sembilan,136,111,61,39,112,57,27,105,53,40,31,39,65,158,34,141,23,1,0,0,0,4,5,10,0,0,0,0,0,0
2021-05-01,Negeri Sembilan,89,136,111,61,39,112,57,27,89,28,25,34,167,91,51,146,8,0,0,0,0,2,0,8,0,0,0,0,0,0
2021-05-02,Negeri Sembilan,73,89,136,111,61,39,112,57,42,40,20,31,115,79,131,62,16,2,0,0,0,6,8,17,0,0,0,0,0,0
2021-05-03,Negeri Sembilan,97,73,89,136,111,61,39,112,91,63,12,25,24,133,72,52,71,1,2,0,0,36,71,4,0,0,0,0,0,0
2021-05-04,Negeri Sembilan,95,97,73,89,136,111,61,39,17,29,14,20,91,100,56,15,44,2,1,0,1,3,6,9,2,0,0,0,0,0
2021-05-05,Negeri Sembilan,76,95,97,73,89,136,111,61,24,51,30,12,77,116,98,10,90,1,0,0,1,0,0,12,0,2,0,0,0,0
2021-05-06,Negeri Sembilan,85,76,95,97,73,89,136,111,55,34,12,14,89,133,125,258,45,7,0,2,0,5,2,8,0,0,0,0,0,0
2021-05-07,Negeri Sembilan,188,85,76,95,97,73,89,136,105,53,40,30,48,92,63,541,68,1,0,0,0,1,0,22,0,0,0,0,0,0
2021-05-08,Negeri Sembilan,98,188,85,76,95,97,73,89,27,89,28,12,89,104,88,23,104,2,1,1,0,0,53,9,0,0,0,0,0,0
2021-05-09,Negeri Sembilan,205,98,188,85,76,95,97,73,57,42,40,40,45,99,351,33,260,4,1,0,0,0,28,11,1,0,0,0,0,0
2021-05-10,Negeri Sembilan,144,205,98,188,85,76,95,97,112,91,63,28,10,157,144,67,141,0,0,0,0,0,45,11,1,0,0,0,0,0
2021-05-11,Negeri Sembilan,126,144,205,98,188,85,76,95,39,17,29,40,79,89,102,64,225,0,0,0,0,16,16,17,2,0,0,0,0,0
2021-05-12,Negeri Sembilan,122,126,144,205,98,188,85,76,61,24,51,63,32,118,85,49,240,12,0,0,0,4,0,9,2,0,0,0,0,0
2021-05-13,Negeri Sembilan,100,122,126,144,205,98,188,85,111,55,34,29,6,58,106,29,83,2,0,0,0,26,22,42,1,0,0,0,0,0
2021-05-14,Negeri Sembilan,124,100,122,126,144,205,98,188,136,105,53,51,21,40,169,260,371,1,4,0,0,0,11,2,8,0,0,0,0,0
2021-05-15,Negeri Sembilan,190,124,100,122,126,144,205,98,89,27,89,34,80,145,70,67,48,11,0,2,0,32,1,1,11,0,0,0,0,0
2021-05-16,Negeri Sembilan,70,190,124,100,122,126,144,205,73,57,42,53,17,64,214,60,90,1,0,0,0,4,0,26,13,0,0,0,0,0
2021-05-17,Negeri Sembilan,243,70,190,124,100,122,126,144,97,112,91,89,46,233,236,33,67,1,0,0,0,1,0,13,3,0,0,0,0,0
2021-05-18,Negeri Sembilan,149,243,70,190,124,100,122,126,95,39,17,42,23,81,126,174,31,3,1,0,0,0,0,3,1,0,0,0,0,0
2021-05-19,Negeri Sembilan,189,149,243,70,190,124,100,122,76,61,24,91,41,191,139,18,32,4,0,0,0,1,0,0,11,0,0,0,0,0
2021-05-20,Negeri Sembilan,291,189,149,243,70,190,124,100,85,111,55,17,25,89,176,169,153,6,0,0,1,1,0,3,9,0,0,0,0,0
2021-05-21,Negeri Sembilan,370,291,189,149,243,70,190,124,188,136,105,24,22,122,102,58,121,9,0,0,0,6,2,1,6,0,0,0,0,0
2021-05-22,Negeri Sembilan,396,370,291,189,149,243,70,190,98,89,27,55,41,64,197,57,29,38,0,0,0,12,13,2,6,0,0,0,0,0
2021-05-23,Negeri Sembilan,434,396,370,291,189,149,243,70,205,73,57,105,10,100,108,31,41,37,0,0,0,1,1,20,16,0,0,0,0,0
2021-05-24,Negeri Sembilan,329,434,396,370,291,189,149,243,144,97,112,27,59,1392,160,144,73,96,0,0,0,0,0,2,14,0,0,0,0,0
2021-05-25,Negeri Sembilan,410,329,434,396,370,291,189,149,126,95,39,57,49,62,95,89,318,22,0,0,0,0,0,0,14,0,0,0,0,0
2021-05-26,Negeri Sembilan,370,410,329,434,396,370,291,189,122,76,61,112,12,68,129,33,158,25,3,0,0,0,1,1,9,0,0,0,0,0
2021-05-27,Negeri Sembilan,353,370,410,329,434,396,370,291,100,85,111,39,43,74,112,39,167,155,0,0,0,1,0,1,6,0,0,0,0,0
2021-05-28,Negeri Sembilan,520,353,370,410,329,434,396,370,124,188,136,61,9,65,48,160,41,24,1,0,0,9,0,1,15,0,0,0,0,0
2021-05-29,Negeri Sembilan,898,520,353,370,410,329,434,396,190,98,89,111,18,65,69,60,32,43,0,0,0,0,59,72,9,0,0,0,0,0
2021-05-30,Negeri Sembilan,468,898,520,353,370,410,329,434,70,205,73,136,39,65,158,34,141,23,1,0,0,0,4,5,10,0,0,0,0,0
2021-05-31,Negeri Sembilan,253,468,898,520,353,370,410,329,243,144,97,136,32,65,42,78,141,25,1,0,1,0,2,5,9,0,0,0,0,0
2021-06-01,Negeri Sembilan,397,253,468,898,520,353,370,410,149,126,95,89,34,167,91,51,146,8,0,0,0,0,2,0,8,0,0,0,0,0
2021-06-02,Negeri Sembilan,586,397,253,468,898,520,353,370,189,122,76,73,31,115,79,131,62,16,2,0,0,0,6,8,17,0,0,0,0,0
2021-06-03,Negeri Sembilan,576,586,397,253,468,898,520,353,291,100,85,97,25,24,133,72,52,71,1,2,0,0,36,71,4,0,0,0,0,0
2021-06-04,Negeri Sembilan,709,576,586,397,253,468,898,520,370,124,188,95,20,91,100,56,15,44,2,1,0,1,3,6,9,2,0,0,0,0
2021-06-05,Negeri Sembilan,843,709,576,586,397,253,468,898,396,190,98,76,12,77,116,98,10,90,1,0,0,1,0,0,12,0,2,0,0,0
2021-06-06,Negeri Sembilan,556,843,709,576,586,397,253,468,434,70,205,85,14,89,133,125,258,45,7,0,2,0,5,2,8,0,0,0,0,0
2021-06-07,Negeri Sembilan,571,556,843,709,576,586,397,253,329,243,144,188,30,48,92,63,541,68,1,0,0,0,1,0,22,0,0,0,0,0
2021-06-08,Negeri Sembilan,505,571,556,843,709,576,586,397,410,149,126,98,12,89,104,88,23,104,2,1,1,0,0,53,9,0,0,0,0,0
2021-06-09,Negeri Sembilan,507,505,571,556,843,709,576,586,370,189,122,205,40,45,99,351,33,260,4,1,0,0,0,28,11,1,0,0,0,0
2021-06-10,Negeri Sembilan,593,507,505,571,556,843,709,576,353,291,100,144,28,10,157,144,67,141,0,0,0,0,0,45,11,1,0,0,0,0
2021-06-11,Negeri Sembilan,685,593,507,505,571,556,843,709,520,370,124,126,40,79,89,102,64,225,0,0,0,0,16,16,17,2,0,0,0,0
2021-06-12,Negeri Sembilan,618,685,593,507,505,571,556,843,898,396,190,122,63,32,118,85,49,240,12,0,0,0,4,0,9,2,0,0,0,0
2021-06-13,Negeri Sembilan,331,618,685,593,507,505,571,556,468,434,70,100,29,6,58,106,29,83,2,0,0,0,26,22,42,1,0,0,0,0
2021-06-14,Negeri Sembilan,323,331,618,685,593,507,505,571,253,329,243,124,51,21,40,169,260,371,1,4,0,0,0,11,2,8,0,0,0,0
